	index	score	token	token_str	sentence	model	dimension	rsv
20	20	0.007278618402779102	91914	loco	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.0063701206818223	34056	destino	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.0061923181638121605	87847	fantasma	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.0061218272894620895	73738	dios	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.0054039135575294495	52853	Judas	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.005366944707930088	47599	señor	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.005196121986955404	11491	nombre	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.004911451600492001	39175	mito	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.0048903049901127815	17708	figura	este es el doctor, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.10930903255939484	34647	jefe	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.09766575694084167	27034	hermano	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.04405876621603966	18961	rey	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.025722568854689598	24151	hombre	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.02354089356958866	16319	persona	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.016930824145674706	27989	amigo	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.01279181707650423	34056	destino	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.012667009606957436	23698	follows	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.011231610551476479	35894	letra	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.010245376266539097	18391	poeta	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.008566783741116524	90635	soldado	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.008436567150056362	89729	nadie	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.007830689661204815	14391	autor	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.00676351273432374	91914	loco	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.006734112277626991	47599	señor	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.006306109018623829	93661	lema	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.005858906079083681	87847	fantasma	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.005712551064789295	15312	presente	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.005694620776921511	14370	él	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.005334670655429363	44760	escudo	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.005266241263598204	52077	muerto	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.005170851014554501	13675	tal	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.005136383231729269	40407	marido	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.005018181633204222	16169	ellos	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.004974841605871916	35485	letras	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.004890840034931898	60990	dama	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.00478050671517849	43951	santo	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.004774415399879217	12655	todo	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.004442780744284391	17478	político	este es mi jefe, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.09135352820158005	18961	rey	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.058897506445646286	23698	follows	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.04131932929158211	16319	persona	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.03735436871647835	93661	lema	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.031008020043373108	27034	hermano	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.022011348977684975	73738	dios	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.019432442262768745	27989	amigo	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.019299017265439034	24151	hombre	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.018797649070620537	18391	poeta	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.015694255009293556	14391	autor	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.013676571659743786	12439	obra	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.013331912457942963	14370	él	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.012709388509392738	35485	letras	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.012550507672131062	87847	fantasma	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.012484022416174412	43951	santo	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.012437599711120129	35894	letra	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.007711519952863455	45976	símbolo	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.007520680315792561	13672	yo	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.007406127639114857	34056	destino	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.006764872465282679	89729	nadie	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.0066403611563146114	17124	artista	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.006194545887410641	36281	poema	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.006148546934127808	26508	pintor	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.005470122676342726	46319	fiesta	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.005445064511150122	15312	presente	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.005151442252099514	16169	ellos	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.005077582783997059	71757	espada	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.0049181245267391205	17708	figura	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.004820996429771185	91914	loco	este es mi alumno, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.11224687099456787	27034	hermano	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.067888543009758	18961	rey	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.04066762328147888	27989	amigo	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.03365354612469673	23698	follows	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.01933933235704899	16319	persona	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.01637980155646801	13672	yo	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.015188317745923996	24151	hombre	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.01405422855168581	89729	nadie	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.011459753848612309	15312	presente	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.011278004385530949	14391	autor	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.011275768280029297	14370	él	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.010961504653096199	68538	identidad	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.010410538874566555	18391	poeta	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.00953754037618637	87847	fantasma	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.008317191153764725	35894	letra	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.008218314498662949	43951	santo	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.00784484576433897	30607	fiel	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.006518611218780279	79315	leyenda	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.006512602791190147	44464	propios	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.006344231776893139	26508	pintor	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.006010233424603939	35485	letras	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.005821178201586008	103559	soy	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.005754928570240736	101812	##esino	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.005740132182836533	47599	señor	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.005388548132032156	93661	lema	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.0052371546626091	27823	calle	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.005194288212805986	11491	nombre	este es mi vecino, lo describiría como [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
