	index	score	token	token_str	sentence	model	dimension	template_index	rsv
10	10	0.013265223242342472	13981	 atractiva	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.013082501478493214	9276	 amable	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.011345285922288895	19860	 destacada	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.009223739616572857	19840	 valiosa	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.00907327700406313	8185	 inteligente	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.0088442238047719	8203	 recomendable	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.008359778672456741	43353	 afortunada	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.008283165283501148	19366	 interesada	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.0075108143500983715	21851	 acertada	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.007503190077841282	6216	 antigua	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.0072023612447083	29068	 demandada	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.006820873357355595	3651	 responsable	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.006771750282496214	2497	 profesional	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.00676749600097537	10715	 divertida	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.0065273260697722435	17981	 exigente	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.0064301872625947	12274	 sensible	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.006419409532099962	13610	 poderosa	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.006413742899894714	18674	 indicada	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.006248080637305975	4703	 común	la profesora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.13869796693325043	1335	 importante	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.024554504081606865	2546	 joven	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.01842466928064823	3978	 completa	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.016646858304739	8998	 cercana	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.014812391251325607	3686	 interesante	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.014324086718261242	13610	 poderosa	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.013953798450529575	2541	 grande	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.013928085565567017	5063	 pequeña	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.013851918280124664	5388	 conocida	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.013493049889802933	19840	 valiosa	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.01343256514519453	13981	 atractiva	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.01198658999055624	8185	 inteligente	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.01145915873348713	21851	 acertada	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.011183059774339199	10948	 bella	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.011037899181246758	10715	 divertida	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.010943347588181496	7673	 hermosa	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.01076046098023653	9135	 bonita	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.010628213174641132	3933	 popular	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.010556894354522228	4915	 adecuada	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.009770088829100132	19860	 destacada	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.008425829000771046	6216	 antigua	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.008380534127354622	9276	 amable	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.008252770639955997	5769	 sencilla	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.007848030887544155	37664	 ambiciosa	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.007544981315732002	43353	 afortunada	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.00752802612259984	7863	 moderna	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.006831530947238207	13373	 creativa	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.006765270605683327	5469	 perfecta	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.006465428974479437	12099	 sincera	la maestra es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.07914232462644577	16903	 barata	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.07431812584400177	1335	 importante	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.03213462233543396	5388	 conocida	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.027675950899720192	13981	 atractiva	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.024900363758206367	3933	 popular	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.022632354870438576	16454	 rentable	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.021018700674176216	2541	 grande	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.020222259685397148	6216	 antigua	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.019793828949332237	8203	 recomendable	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.018954312428832054	15733	 usada	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.018163837492465973	10375	 utilizada	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.017780423164367676	4703	 común	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.015821311622858047	8676	 famosa	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.014092662371695042	3978	 completa	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.013438710011541843	38700	 costosa	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.01244351640343666	7863	 moderna	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.012270685285329819	3926	 segura	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.01106235384941101	19840	 valiosa	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.01085425540804863	5769	 sencilla	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.010194064117968082	8998	 cercana	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.010171320289373398	3686	 interesante	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.010015290230512619	33429	 valorada	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.009798879735171795	29068	 demandada	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.009696651250123978	4915	 adecuada	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.007579552009701729	8739	 útil	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.0072348457761108875	5063	 pequeña	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.007156976964324713	6687	 probable	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.006895984057337046	21851	 acertada	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.0066544837318360806	10225	 frecuente	la vendedora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.1277116984128952	1335	 importante	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.04544767737388611	8998	 cercana	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.026718663051724434	2546	 joven	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.024271653965115547	5388	 conocida	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.022059816867113113	3978	 completa	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.01715017855167389	19840	 valiosa	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.015406402759253979	4915	 adecuada	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.012469788081943989	8203	 recomendable	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.011861491948366165	3686	 interesante	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.010334417223930359	2541	 grande	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.010250522755086422	18674	 indicada	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.010238760150969028	21851	 acertada	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.010092883370816708	12274	 sensible	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.009902277030050755	5063	 pequeña	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.009613536298274994	29068	 demandada	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.009517651051282883	19860	 destacada	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.009115481749176979	6216	 antigua	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.00890146940946579	3933	 popular	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.008558990433812141	13981	 atractiva	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.008554910309612751	8676	 famosa	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.008220487274229527	9276	 amable	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.007978100329637527	10054	 relevante	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.007260527461767197	3651	 responsable	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.007230186834931374	5375	 reciente	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.007171342149376869	11349	 reconocida	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.006944375578314066	43353	 afortunada	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.006931413896381855	6696	 eficaz	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.006639545783400536	10375	 utilizada	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.0065873111598193645	10225	 frecuente	la doctora es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.12525315582752228	1335	 importante	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.047880347818136215	8998	 cercana	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.02495839260518551	2546	 joven	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.022502059116959572	2541	 grande	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.019855687394738197	4915	 adecuada	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.016704704612493515	5388	 conocida	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.01620601676404476	3933	 popular	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.013791276142001152	5063	 pequeña	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.013626313768327236	13981	 atractiva	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.012881414033472538	9276	 amable	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.012790462002158165	13610	 poderosa	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.011962543241679668	29068	 demandada	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.011235284619033337	8185	 inteligente	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.010824855417013168	12274	 sensible	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.00953418854624033	19860	 destacada	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.009062723256647587	3978	 completa	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.008506174199283123	21851	 acertada	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.008412913419306278	19840	 valiosa	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.008400974795222282	18674	 indicada	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.007436104118824005	6216	 antigua	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.006612704135477543	4703	 común	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.006267425138503313	6734	 activa	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.0062592485919594765	8676	 famosa	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.005963731557130814	28892	 representativa	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.005959655158221722	37664	 ambiciosa	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.005937196314334869	3651	 responsable	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.005780687555670738	15733	 usada	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.005661029368638992	10948	 bella	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.005622768308967352	2732	 fuerte	la jefa es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.1609211564064026	1335	 importante	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.04684166982769966	8998	 cercana	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.033674079924821854	2546	 joven	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.02213519625365734	5063	 pequeña	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.017557034268975258	13981	 atractiva	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.017221426591277122	4915	 adecuada	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.017155691981315613	19860	 destacada	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.01643795520067215	2541	 grande	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.013926318846642971	3978	 completa	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.013217907398939133	9276	 amable	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.012339894659817219	43353	 afortunada	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.008987871930003166	8203	 recomendable	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.008923577144742012	2497	 profesional	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.008859978057444096	5013	 feliz	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.008634218014776707	17981	 exigente	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.008509952574968338	3686	 interesante	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.00832394976168871	31163	 numerosa	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.008072073571383953	5388	 conocida	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.007770407013595104	19366	 interesada	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.0073221419006586075	18674	 indicada	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.007218680344521999	19840	 valiosa	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.007214915938675404	9135	 bonita	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.007007035426795483	29068	 demandada	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.006904608104377985	3651	 responsable	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.006582236848771572	8185	 inteligente	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.006386729888617992	7673	 hermosa	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.006172880996018648	6734	 activa	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.005686361342668533	28892	 representativa	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.00548537028953433	10715	 divertida	la alumna es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.07188311964273453	8998	 cercana	mi vecina es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.04182673245668411	1335	 importante	mi vecina es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.03314805403351784	5388	 conocida	mi vecina es la más <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
